"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
464609,"Minnesota School of Business-Lakeville","Lakeville","MN","55044",3,0,20289,0.7167,0.46545,21905,8792,20381,1036.5,0.7676,197
638506,"Chamberlain College of Nursing-Virginia","Arlington","VA","22202-3843",3,0,21610,0.5081,0.46545,20181,8792,26120,1036.5,0.842,363
4118800,"New York Film Academy","Universal City","CA","91608-1002",3,0,8606,0.7167,0.46545,5759.5,8792,47639,1036.5,0.0772,1344
638507,"Chamberlain College of Nursing-Missouri","St. Louis","MO","63146-0000",3,0,21521,0.5081,0.3333,20181,8792,22547,1036.5,0.8944,488
2495502,"All-State Career School-Allied Health Campus","Essington","PA","19029",3,0,9405,0.7167,0.46545,6333,8792,51044,1036.5,0.963,350
4186000,"Chicago School for Piano Technology","Chicago","IL","60612-1630",2,0,20117,0.6154,0.46545,9833,8792,35262,1036.5,0.35,9
638510,"Chamberlain College of Nursing-Indiana","Indianapolis","IN","46240-2158",3,0,20705,0.5081,0.46545,20181,8792,23614,1036.5,0.9194,159
3698304,"West Coast University-Dallas","Dallas","TX","75247-3900",3,0,10244,0.5238,0.46545,26500,8792,38054,1036.5,0.8512,320
322500,"Warner Pacific College Adult Degree Program","Portland","OR","97266",2,0,10387,0.5274,0.46545,23000,8792,31907,1036.5,0.7632,856
3062702,"Platt College-Riverside","Riverside","CA","92507",3,0,18360,0.7167,0.46545,18506,8792,30521,1036.5,0.8457,334
1072767,"DeVry University-Minnesota","Edina","MN","55435",3,0,17645,0.7648,0.2857,20309.5,8792,24879,1036.5,0.8394,284
1072774,"DeVry University-Oklahoma","Oklahoma City","OK","73116",3,0,17233,0.7648,0.5,20309.5,8792,23009,1036.5,0.7093,130
